,type_of_company,company_name,company_url
3247,Telecomm Equipment & Infra Services companies,Tejas Networks,https://www.screener.in/company/TEJASNET
3248,Telecomm Equipment & Infra Services companies,Astra Microwave,https://www.screener.in/company/ASTRAMICRO
3249,Telecomm Equipment & Infra Services companies,Avantel,https://www.screener.in/company/532406
3250,Telecomm Equipment & Infra Services companies,NELCO,https://www.screener.in/company/NELCO
3251,Telecomm Equipment & Infra Services companies,GTL Infra.,https://www.screener.in/company/GTLINFRA
3252,Telecomm Equipment & Infra Services companies,Suyog Telematics,https://www.screener.in/company/537259
3253,Telecomm Equipment & Infra Services companies,ADC India,https://www.screener.in/company/523411
3254,Telecomm Equipment & Infra Services companies,Frog Cellsat,https://www.screener.in/company/FROG
3255,Telecomm Equipment & Infra Services companies,Sar Televenture,https://www.screener.in/company/SARTELE
3256,Telecomm Equipment & Infra Services companies,Valiant Commun.,https://www.screener.in/company/526775
3257,Telecomm Equipment & Infra Services companies,Kore Digital,https://www.screener.in/company/KDL
3258,Telecomm Equipment & Infra Services companies,Steelman Telecom,https://www.screener.in/company/543622
3259,Telecomm Equipment & Infra Services companies,Prec. Electronic,https://www.screener.in/company/517258
3260,Telecomm Equipment & Infra Services companies,Punjab Commun.,https://www.screener.in/company/500346
3261,Telecomm Equipment & Infra Services companies,Kavveri Telecom,https://www.screener.in/company/KAVVERITEL
3262,Telecomm-Service companies,Bharti Airtel,https://www.screener.in/company/BHARTIARTL
3263,Telecomm-Service companies,Vodafone Idea,https://www.screener.in/company/IDEA
3264,Telecomm-Service companies,Tata Comm,https://www.screener.in/company/TATACOMM
3265,Telecomm-Service companies,Tata Tele. Mah.,https://www.screener.in/company/TTML
3266,Telecomm-Service companies,Railtel Corpn.,https://www.screener.in/company/RAILTEL
3267,Telecomm-Service companies,M T N L,https://www.screener.in/company/MTNL
3268,Telecomm-Service companies,OnMobile Global,https://www.screener.in/company/ONMOBILE
3269,Telecomm-Service companies,Reliance Communi,https://www.screener.in/company/RCOM
3270,Telecomm-Service companies,Nettlinx,https://www.screener.in/company/511658
3271,Telecomm-Service companies,GTL,https://www.screener.in/company/GTL
3272,Telecomm-Service companies,Quadrant Tele.,https://www.screener.in/company/511116
3273,Telecomm-Service companies,Uniinfo Telecom,https://www.screener.in/company/UNIINFO
3274,Telecomm-Service companies,Accord Synergy,https://www.screener.in/company/ACCORD
3275,Textiles companies,Grasim Inds,https://www.screener.in/company/GRASIM
3276,Textiles companies,Trident,https://www.screener.in/company/TRIDENT
3277,Textiles companies,Welspun Living,https://www.screener.in/company/WELSPUNLIV
3278,Textiles companies,Raymond,https://www.screener.in/company/RAYMOND
3279,Textiles companies,Vardhman Textile,https://www.screener.in/company/VTL
3280,Textiles companies,Alok Industries,https://www.screener.in/company/ALOKINDS
3281,Textiles companies,Garware Tech.,https://www.screener.in/company/GARFIBRES
3282,Textiles companies,Arvind Ltd,https://www.screener.in/company/ARVIND
3283,Textiles companies,Go Fashion (I),https://www.screener.in/company/GOCOLORS
3284,Textiles companies,Indo Count Inds.,https://www.screener.in/company/ICIL
3285,Textiles companies,Jindal Worldwide,https://www.screener.in/company/JINDWORLD
3286,Textiles companies,Lux Industries,https://www.screener.in/company/LUXIND
3287,Textiles companies,Bombay Dyeing,https://www.screener.in/company/BOMDYEING
3288,Textiles companies,Siyaram Silk,https://www.screener.in/company/SIYSIL
3289,Textiles companies,TCNS Clothing Co,https://www.screener.in/company/TCNSBRANDS
3290,Textiles companies,Filatex Fash.,https://www.screener.in/company/532022
3291,Textiles companies,Filatex India,https://www.screener.in/company/FILATEX
3292,Textiles companies,Ganesha Ecosphe.,https://www.screener.in/company/GANECOS
3293,Textiles companies,Sangam India,https://www.screener.in/company/SANGAMIND
3294,Textiles companies,Cantabil Retail,https://www.screener.in/company/CANTABIL
3295,Textiles companies,Nitin Spinners,https://www.screener.in/company/NITINSPIN
3296,Textiles companies,Himatsing. Seide,https://www.screener.in/company/HIMATSEIDE
3297,Textiles companies,S P Apparels,https://www.screener.in/company/SPAL
3298,Textiles companies,Monte Carlo Fas.,https://www.screener.in/company/MONTECARLO
3299,Textiles companies,Indo Rama Synth.,https://www.screener.in/company/INDORAMA
3300,Textiles companies,Hampton Sky,https://www.screener.in/company/526407
3301,Textiles companies,Faze Three,https://www.screener.in/company/FAZE3Q
3302,Textiles companies,Raj Rayon Inds.,https://www.screener.in/company/RAJRILTD
3303,Textiles companies,Sportking India,https://www.screener.in/company/SPORTKING
3304,Textiles companies,RSWM Ltd,https://www.screener.in/company/RSWM
3305,Textiles companies,Nahar Spinning,https://www.screener.in/company/NAHARSPING
3306,Textiles companies,Mafatlal Inds.,https://www.screener.in/company/500264
3307,Textiles companies,Ambika Cotton,https://www.screener.in/company/AMBIKCO
3308,Textiles companies,Sutlej Textiles,https://www.screener.in/company/SUTLEJTEX
3309,Textiles companies,Century Enka,https://www.screener.in/company/CENTENKA
3310,Textiles companies,Gloster Ltd,https://www.screener.in/company/542351
3311,Textiles companies,Cheviot Company,https://www.screener.in/company/CHEVIOT
3312,Textiles companies,Rajapalayam Mill,https://www.screener.in/company/532503
3313,Textiles companies,Voith Paper,https://www.screener.in/company/522122
3314,Textiles companies,Ruby Mills,https://www.screener.in/company/RUBYMILLS
3315,Textiles companies,Mallcom (India),https://www.screener.in/company/MALLCOM
3316,Textiles companies,Axita Cotton,https://www.screener.in/company/AXITA
3317,Textiles companies,GHCL Textiles,https://www.screener.in/company/GHCLTEXTIL
3318,Textiles companies,Iris Clothings,https://www.screener.in/company/IRISDOREME
3319,Textiles companies,SBC Exports,https://www.screener.in/company/SBC
3320,Textiles companies,Nahar Indl. Ent.,https://www.screener.in/company/NAHARINDUS
3321,Textiles companies,Donear Inds.,https://www.screener.in/company/DONEAR
3322,Textiles companies,Banswara Syntex,https://www.screener.in/company/BANSWRAS
3323,Textiles companies,Raghuvir Synth,https://www.screener.in/company/514316
3324,Textiles companies,Orbit Exports,https://www.screener.in/company/ORBTEXP
3325,Textiles companies,Vardhman Acrylic,https://www.screener.in/company/VARDHACRLC
3326,Textiles companies,Sarla Performanc,https://www.screener.in/company/SARLAPOLY
3327,Textiles companies,Vishal Fabrics,https://www.screener.in/company/VISHAL
3328,Textiles companies,Nandan Denim,https://www.screener.in/company/NDL
3329,Textiles companies,VIP Clothing,https://www.screener.in/company/VIPCLOTHNG
3330,Textiles companies,Super Sales Ind.,https://www.screener.in/company/512527
3331,Textiles companies,AYM Syntex,https://www.screener.in/company/AYMSYNTEX
3332,Textiles companies,Pasupati Acrylon,https://www.screener.in/company/PASUPTAC
3333,Textiles companies,Precot,https://www.screener.in/company/PRECOT
3334,Textiles companies,Mahalaxmi Rubtec,https://www.screener.in/company/MHLXMIRU
3335,Textiles companies,Ashima,https://www.screener.in/company/ASHIMASYN
3336,Textiles companies,Loyal Textile,https://www.screener.in/company/LOYALTEX
3337,Textiles companies,DCM Nouvelle,https://www.screener.in/company/DCMNVL
3338,Textiles companies,Bannari Amm Spg.,https://www.screener.in/company/BASML
3339,Textiles companies,Indian Terrain,https://www.screener.in/company/INDTERRAIN
3340,Textiles companies,R&B Denims,https://www.screener.in/company/538119
3341,Textiles companies,Maral Overseas,https://www.screener.in/company/MARALOVER
3342,Textiles companies,Priti Internati.,https://www.screener.in/company/PRITI
3343,Textiles companies,Manomay Tex Indi,https://www.screener.in/company/MANOMAY
3344,Textiles companies,Lakshmi Mills,https://www.screener.in/company/502958
3345,Textiles companies,Sh. Dinesh Mills,https://www.screener.in/company/503804
3346,Textiles companies,Himachal Fibres,https://www.screener.in/company/514010
3347,Textiles companies,SEL Mfg. Co,https://www.screener.in/company/SELMC
3348,Textiles companies,VTM,https://www.screener.in/company/532893
3349,Textiles companies,Ginni Filaments,https://www.screener.in/company/GINNIFILA
3350,Textiles companies,Lorenzini Appar.,https://www.screener.in/company/LAL
3351,Textiles companies,JCT,https://www.screener.in/company/500223
3352,Textiles companies,Rel. Chemotex,https://www.screener.in/company/RELCHEMQ
3353,Textiles companies,BSL,https://www.screener.in/company/BSL
3354,Textiles companies,T T,https://www.screener.in/company/TTL
3355,Textiles companies,Lovable Lingerie,https://www.screener.in/company/LOVABLE
3356,Textiles companies,Bhilwara Tech,https://www.screener.in/company/533108
3357,Textiles companies,Bella Casa Fashi,https://www.screener.in/company/539399
3358,Textiles companies,SPL Industries,https://www.screener.in/company/SPLIL
3359,Textiles companies,United Polyfab,https://www.screener.in/company/UNITEDPOLY
3360,Textiles companies,Shiva Texyarn,https://www.screener.in/company/SHIVATEX
3361,Textiles companies,Suryalata Spg.,https://www.screener.in/company/514138
3362,Textiles companies,Active Clothing,https://www.screener.in/company/541144
3363,Textiles companies,AI Champ.Inds.,https://www.screener.in/company/532806
3364,Textiles companies,Weizmann,https://www.screener.in/company/WEIZMANIND
3365,Textiles companies,Deepak Spinners,https://www.screener.in/company/514030
3366,Textiles companies,Pashupati Cotsp.,https://www.screener.in/company/PASHUPATI
3367,Textiles companies,Shri Techtex,https://www.screener.in/company/SHRITECH
3368,Textiles companies,Indian Acrylics,https://www.screener.in/company/514165
3369,Textiles companies,Digjam,https://www.screener.in/company/DIGJAMLMTD
3370,Textiles companies,Lambodhara Text.,https://www.screener.in/company/LAMBODHARA
3371,Textiles companies,Indian CardCloth,https://www.screener.in/company/INDIANCARD
3372,Textiles companies,Shahlon Silk,https://www.screener.in/company/542862
3373,Textiles companies,Thomas Scott,https://www.screener.in/company/THOMASCOTT
3374,Textiles companies,Karnika Industri,https://www.screener.in/company/KARNIKA
3375,Textiles companies,Lagnam Spintex,https://www.screener.in/company/LAGNAM
3376,Textiles companies,Vardhman Polytex,https://www.screener.in/company/VARDMNPOLY
3377,Textiles companies,Salona Cotspin,https://www.screener.in/company/SALONA
3378,Textiles companies,Swaraj Suiting,https://www.screener.in/company/SWARAJ
3379,Textiles companies,Winsome Textile,https://www.screener.in/company/514470
3380,Textiles companies,Suryalak. Cott.,https://www.screener.in/company/SURYALAXMI
3381,Textiles companies,Premco Global,https://www.screener.in/company/530331
3382,Textiles companies,AB Cotspin,https://www.screener.in/company/ABCOTS
3383,Textiles companies,Pion. Embroider.,https://www.screener.in/company/PIONEEREMB
3384,Textiles companies,Aarnav Fashions,https://www.screener.in/company/539562
3385,Textiles companies,SVP Global,https://www.screener.in/company/SVPGLOB
3386,Textiles companies,Shanti Spintex,https://www.screener.in/company/544059
3387,Textiles companies,Scoobee Garments,https://www.screener.in/company/531234
3388,Textiles companies,Marvel Decor,https://www.screener.in/company/MDL
3389,Textiles companies,Damodar Indust.,https://www.screener.in/company/DAMODARIND
3390,Textiles companies,APM Industries,https://www.screener.in/company/523537
3391,Textiles companies,Amarjothi Spg.,https://www.screener.in/company/521097
3392,Textiles companies,Akshar Spintex,https://www.screener.in/company/AKSHAR
3393,Textiles companies,KG Petrochem,https://www.screener.in/company/531609
3394,Textiles companies,Bhandari Hosiery,https://www.screener.in/company/BHANDARI
3395,Textiles companies,Ludlow Jute,https://www.screener.in/company/526179
3396,Textiles companies,Fiberweb (India),https://www.screener.in/company/FIBERWEB
3397,Textiles companies,Virat Industries,https://www.screener.in/company/530521
3398,Textiles companies,Vippy Spinpro,https://www.screener.in/company/514302
3399,Textiles companies,Celebrity Fash.,https://www.screener.in/company/CELEBRITY
3400,Textiles companies,Vinny Overseas,https://www.screener.in/company/VINNY
3401,Textiles companies,GTN Industries,https://www.screener.in/company/500170
3402,Textiles companies,K G Denim,https://www.screener.in/company/500239
3403,Textiles companies,Morarjee Text.,https://www.screener.in/company/MORARJEE
3404,Textiles companies,Candour Techtex,https://www.screener.in/company/522292
3405,Textiles companies,Shiva Mills,https://www.screener.in/company/SHIVAMILLS
3406,Textiles companies,Nagreeka Exports,https://www.screener.in/company/NAGREEKEXP
3407,Textiles companies,Riba Textiles,https://www.screener.in/company/531952
3408,Textiles companies,Acknit Indus.,https://www.screener.in/company/530043
3409,Textiles companies,Mohite Industrie,https://www.screener.in/company/532140
3410,Textiles companies,Nandani Creation,https://www.screener.in/company/JAIPURKURT
3411,Textiles companies,CIL Nova Petro.,https://www.screener.in/company/533407
3412,Textiles companies,Sambandam Spg.,https://www.screener.in/company/521240
3413,Textiles companies,Paras Petrofils,https://www.screener.in/company/PARASPETRO
3414,Textiles companies,Katare Spinning,https://www.screener.in/company/502933
3415,Textiles companies,Aarvee Denims,https://www.screener.in/company/AARVEEDEN
3416,Textiles companies,Ashnoor Textile,https://www.screener.in/company/507872
3417,Textiles companies,A K Spintex,https://www.screener.in/company/539300
3418,Textiles companies,PBM Polytex,https://www.screener.in/company/514087
3419,Textiles companies,Kamadgiri Fash.,https://www.screener.in/company/514322
3420,Textiles companies,Swasti Vinayaka,https://www.screener.in/company/510245
